Running PageRank with data/soc-sign-Slashdot081106.txt
0.00000065 : 15562 75639
0.00000065 : 15571 75640
0.00000065 : 67970 75641
0.00000065 : 67969 75642
0.00000065 : 15579 75643
0.00000065 : 67968 75644
0.00000065 : 67967 75645
0.00000065 : 67964 75646
0.00000065 : 15627 75647
0.00000065 : 15635 75648
0.00000065 : 67963 75649
0.00000065 : 15639 75650
0.00000065 : 67962 75651
0.00000065 : 15545 75652
0.00000065 : 67975 75653
0.00000065 : 67927 75654
0.00000065 : 67977 75655
0.00000065 : 67991 75656
0.00000065 : 15314 75657
0.00000065 : 15337 75658
0.00000065 : 15338 75659
0.00000065 : 15360 75660
0.00000065 : 15361 75661
0.00000065 : 15383 75662
0.00000065 : 67987 75663
0.00000065 : 67986 75664
0.00000065 : 15408 75665
0.00000065 : 67984 75666
0.00000065 : 67983 75667
0.00000065 : 67982 75668
0.00000065 : 67981 75669
0.00000065 : 67980 75670
0.00000065 : 15681 75671
0.00000065 : 15689 75672
0.00000065 : 15690 75673
0.00000065 : 67961 75674
0.00000065 : 67939 75675
0.00000065 : 67937 75676
0.00000065 : 67936 75677
0.00000065 : 67935 75678
0.00000065 : 16016 75679
0.00000065 : 67934 75680
0.00000065 : 67933 75681
0.00000065 : 67930 75682
0.00000065 : 16047 75683
0.00000065 : 16048 75684
0.00000065 : 67929 75685
0.00000065 : 67928 75686
0.00000065 : 16086 75687
0.00000065 : 16087 75688
0.00000065 : 16094 75689
0.00000065 : 67940 75690
0.00000065 : 67942 75691
0.00000065 : 67947 75692
0.00000065 : 15782 75693
0.00000065 : 67960 75694
0.00000065 : 67958 75695
0.00000065 : 15761 75696
0.00000065 : 15775 75697
0.00000065 : 15776 75698
0.00000065 : 15777 75699
0.00000065 : 67954 75700
0.00000065 : 67949 75701
0.00000065 : 15821 75702
0.00000065 : 15823 75703
0.00000065 : 67953 75704
0.00000065 : 67952 75705
0.00000065 : 67950 75706
0.00000065 : 15906 75707
0.00000065 : 17095 75708
0.00000065 : 17106 75709
0.00000065 : 17107 75710
0.00000065 : 18084 75711
0.00000065 : 18095 75712
0.00000065 : 18096 75713
0.00000065 : 67757 75714
0.00000065 : 67756 75715
0.00000065 : 67755 75716
0.00000065 : 67753 75717
0.00000065 : 67745 75718
0.00000065 : 67740 75719
0.00000065 : 18232 75720
0.00000065 : 18241 75721
0.00000065 : 67735 75722
0.00000065 : 18263 75723
0.00000065 : 18300 75724
0.00000065 : 18314 75725
0.00000065 : 18329 75726
0.00000065 : 67762 75727
0.00000065 : 18073 75728
0.00000065 : 17108 75729
0.00000065 : 18065 75730
0.00000065 : 17859 75731
0.00000065 : 67777 75732
0.00000065 : 17864 75733
0.00000065 : 67771 75734
0.00000065 : 67769 75735
0.00000065 : 17902 75736
0.00000065 : 17910 75737
0.00000065 : 17911 75738
0.00000065 : 67768 75739
0.00000065 : 67767 75740
0.00000065 : 67766 75741
0.00000065 : 67765 75742
0.00000065 : 17983 75743
0.00000065 : 17995 75744
0.00000065 : 67764 75745
0.00000065 : 67734 75746
0.00000065 : 67733 75747
0.00000065 : 67732 75748
0.00000065 : 18346 75749
0.00000065 : 67711 75750
0.00000065 : 67710 75751
0.00000065 : 67709 75752
0.00000065 : 67708 75753
0.00000065 : 67707 75754
0.00000065 : 67704 75755
0.00000065 : 67703 75756
0.00000065 : 18805 75757
0.00000065 : 18806 75758
0.00000065 : 67701 75759
0.00000065 : 18838 75760
0.00000065 : 67700 75761
0.00000065 : 67699 75762
0.00000065 : 67697 75763
0.00000065 : 18894 75764
0.00000065 : 67712 75765
0.00000065 : 67713 75766
0.00000065 : 67715 75767
0.00000065 : 67720 75768
0.00000065 : 67731 75769
0.00000065 : 67730 75770
0.00000065 : 67727 75771
0.00000065 : 67726 75772
0.00000065 : 67725 75773
0.00000065 : 67721 75774
0.00000065 : 67719 75775
0.00000065 : 18611 75776
0.00000065 : 18477 75777
0.00000065 : 18525 75778
0.00000065 : 67717 75779
0.00000065 : 18583 75780
0.00000065 : 67716 75781
0.00000065 : 18607 75782
0.00000065 : 17856 75783
0.00000065 : 17855 75784
0.00000065 : 17850 75785
0.00000065 : 17476 75786
0.00000065 : 17326 75787
0.00000065 : 17331 75788
0.00000065 : 67831 75789
0.00000065 : 67830 75790
0.00000065 : 67829 75791
0.00000065 : 67828 75792
0.00000065 : 67824 75793
0.00000065 : 67823 75794
0.00000065 : 67822 75795
0.00000065 : 17429 75796
0.00000065 : 67821 75797
0.00000065 : 67819 75798
0.00000065 : 67816 75799
0.00000065 : 17458 75800
0.00000065 : 17459 75801
0.00000065 : 67835 75802
0.00000065 : 67836 75803
0.00000065 : 17317 75804
0.00000065 : 67847 75805
0.00000065 : 67852 75806
0.00000065 : 67851 75807
0.00000065 : 67850 75808
0.00000065 : 17147 75809
0.00000065 : 67849 75810
0.00000065 : 67848 75811
0.00000065 : 67843 75812
0.00000065 : 67837 75813
0.00000065 : 67839 75814
0.00000065 : 17281 75815
0.00000065 : 17282 75816
0.00000065 : 17295 75817
0.00000065 : 17296 75818
0.00000065 : 17302 75819
0.00000065 : 17460 75820
0.00000065 : 67812 75821
0.00000065 : 17843 75822
0.00000065 : 17493 75823
0.00000065 : 17594 75824
0.00000065 : 17595 75825
0.00000065 : 67799 75826
0.00000065 : 67798 75827
0.00000065 : 67796 75828
0.00000065 : 67794 75829
0.00000065 : 17689 75830
0.00000065 : 17693 75831
0.00000065 : 17721 75832
0.00000065 : 17722 75833
0.00000065 : 67792 75834
0.00000065 : 67791 75835
0.00000065 : 67790 75836
0.00000065 : 67789 75837
0.00000065 : 17839 75838
0.00000065 : 17592 75839
0.00000065 : 17591 75840
0.00000065 : 17584 75841
0.00000065 : 17536 75842
0.00000065 : 17508 75843
0.00000065 : 67811 75844
0.00000065 : 67810 75845
0.00000065 : 17521 75846
0.00000065 : 17531 75847
0.00000065 : 67808 75848
0.00000065 : 17537 75849
0.00000065 : 67801 75850
0.00000065 : 17539 75851
0.00000065 : 17540 75852
0.00000065 : 67807 75853
0.00000065 : 67806 75854
0.00000065 : 67803 75855
0.00000065 : 67802 75856
0.00000065 : 67993 75857
0.00000065 : 67994 75858
0.00000065 : 15213 75859
0.00000065 : 68244 75860
0.00000065 : 68241 75861
0.00000065 : 68240 75862
0.00000065 : 68239 75863
0.00000065 : 68238 75864
0.00000065 : 68237 75865
0.00000065 : 68236 75866
0.00000065 : 13087 75867
0.00000065 : 68235 75868
0.00000065 : 68234 75869
0.00000065 : 68233 75870
0.00000065 : 68232 75871
0.00000065 : 13140 75872
0.00000065 : 13141 75873
0.00000065 : 13153 75874
0.00000065 : 68231 75875
0.00000065 : 68243 75876
0.00000065 : 68246 75877
0.00000065 : 13445 75878
0.00000065 : 68247 75879
0.00000065 : 68269 75880
0.00000065 : 68265 75881
0.00000065 : 68262 75882
0.00000065 : 68261 75883
0.00000065 : 68260 75884
0.00000065 : 68259 75885
0.00000065 : 68258 75886
0.00000065 : 68257 75887
0.00000065 : 68255 75888
0.00000065 : 68254 75889
0.00000065 : 68251 75890
0.00000065 : 68249 75891
0.00000065 : 68248 75892
0.00000065 : 12898 75893
0.00000065 : 12922 75894
0.00000065 : 68230 75895
0.00000065 : 68229 75896
0.00000065 : 68228 75897
0.00000065 : 68227 75898
0.00000065 : 68211 75899
0.00000065 : 68210 75900
0.00000065 : 68209 75901
0.00000065 : 68208 75902
0.00000065 : 68207 75903
0.00000065 : 68206 75904
0.00000065 : 68205 75905
0.00000065 : 13373 75906
0.00000065 : 13378 75907
0.00000065 : 13379 75908
0.00000065 : 68204 75909
0.00000065 : 68203 75910
0.00000065 : 68202 75911
0.00000065 : 68201 75912
0.00000065 : 68200 75913
0.00000065 : 13321 75914
0.00000065 : 13306 75915
0.00000065 : 13299 75916
0.00000065 : 68221 75917
0.00000065 : 13204 75918
0.00000065 : 68226 75919
0.00000065 : 68225 75920
0.00000065 : 68224 75921
0.00000065 : 68223 75922
0.00000065 : 68222 75923
0.00000065 : 68220 75924
0.00000065 : 68212 75925
0.00000065 : 68219 75926
0.00000065 : 68218 75927
0.00000065 : 68217 75928
0.00000065 : 68215 75929
0.00000065 : 68214 75930
0.00000065 : 68213 75931
0.00000065 : 68270 75932
0.00000065 : 68275 75933
0.00000065 : 12745 75934
0.00000065 : 68328 75935
0.00000065 : 68346 75936
0.00000065 : 12301 75937
0.00000065 : 12302 75938
0.00000065 : 68345 75939
0.00000065 : 68344 75940
0.00000065 : 68343 75941
0.00000065 : 68342 75942
0.00000065 : 68341 75943
0.00000065 : 68340 75944
0.00000065 : 68338 75945
0.00000065 : 68337 75946
0.00000065 : 68332 75947
0.00000065 : 68331 75948
0.00000065 : 68330 75949
0.00000065 : 68329 75950
0.00000065 : 68349 75951
0.00000065 : 68350 75952
0.00000065 : 12225 75953
0.00000065 : 12067 75954
0.00000065 : 11969 75955
0.00000065 : 11998 75956
0.00000065 : 68374 75957
0.00000065 : 68373 75958
0.00000065 : 68372 75959
0.00000065 : 68371 75960
0.00000065 : 12069 75961
0.00000065 : 12218 75962
0.00000065 : 68362 75963
0.00000065 : 12126 75964
0.00000065 : 12147 75965
0.00000065 : 68354 75966
0.00000065 : 68353 75967
0.00000065 : 68351 75968
0.00000065 : 12435 75969
0.00000065 : 12445 75970
0.00000065 : 68276 75971
0.00000065 : 68325 75972
0.00000065 : 68289 75973
0.00000065 : 68287 75974
0.00000065 : 68286 75975
0.00000065 : 12658 75976
0.00000065 : 68285 75977
0.00000065 : 12663 75978
0.00000065 : 12667 75979
0.00000065 : 68284 75980
0.00000065 : 12679 75981
0.00000065 : 68283 75982
0.00000065 : 68282 75983
0.00000065 : 68281 75984
0.00000065 : 68280 75985
0.00000065 : 68278 75986
0.00000065 : 68277 75987
0.00000065 : 12602 75988
0.00000065 : 68291 75989
0.00000065 : 68292 75990
0.00000065 : 68304 75991
0.00000065 : 68324 75992
0.00000065 : 68323 75993
0.00000065 : 68322 75994
0.00000065 : 68308 75995
0.00000065 : 68307 75996
0.00000065 : 68306 75997
0.00000065 : 68303 75998
0.00000065 : 68293 75999
0.00000065 : 68302 76000
0.00000065 : 68301 76001
0.00000065 : 68300 76002
0.00000065 : 12541 76003
0.00000065 : 68299 76004
0.00000065 : 68295 76005
0.00000065 : 68199 76006
0.00000065 : 13446 76007
0.00000065 : 67995 76008
0.00000065 : 68078 76009
0.00000065 : 68074 76010
0.00000065 : 68071 76011
0.00000065 : 68069 76012
0.00000065 : 68068 76013
0.00000065 : 68061 76014
0.00000065 : 68060 76015
0.00000065 : 68053 76016
0.00000065 : 14456 76017
0.00000065 : 68052 76018
0.00000065 : 68051 76019
0.00000065 : 68048 76020
0.00000065 : 68047 76021
0.00000065 : 68046 76022
0.00000065 : 68045 76023
0.00000065 : 68044 76024
0.00000065 : 68077 76025
0.00000065 : 68084 76026
0.00000065 : 13459 76027
0.00000065 : 68088 76028
0.00000065 : 14236 76029
0.00000065 : 68102 76030
0.00000065 : 68101 76031
0.00000065 : 68098 76032
0.00000065 : 68097 76033
0.00000065 : 68095 76034
0.00000065 : 14312 76035
0.00000065 : 68093 76036
0.00000065 : 14337 76037
0.00000065 : 68092 76038
0.00000065 : 68090 76039
0.00000065 : 14349 76040
0.00000065 : 68089 76041
0.00000065 : 14373 76042
0.00000065 : 14374 76043
0.00000065 : 68040 76044
0.00000065 : 68039 76045
0.00000065 : 14590 76046
0.00000065 : 14591 76047
0.00000065 : 68012 76048
0.00000065 : 68011 76049
0.00000065 : 14998 76050
0.00000065 : 14999 76051
0.00000065 : 15000 76052
0.00000065 : 68009 76053
0.00000065 : 68008 76054
0.00000065 : 68006 76055
0.00000065 : 68005 76056
0.00000065 : 68003 76057
0.00000065 : 68001 76058
0.00000065 : 68000 76059
0.00000065 : 67996 76060
0.00000065 : 15168 76061
0.00000065 : 15171 76062
0.00000065 : 68016 76063
0.00000065 : 68017 76064
0.00000065 : 68018 76065
0.00000065 : 14705 76066
0.00000065 : 68032 76067
0.00000065 : 68030 76068
0.00000065 : 14612 76069
0.00000065 : 14628 76070
0.00000065 : 68029 76071
0.00000065 : 68028 76072
0.00000065 : 68027 76073
0.00000065 : 14832 76074
0.00000065 : 14736 76075
0.00000065 : 68026 76076
0.00000065 : 14774 76077
0.00000065 : 68024 76078
0.00000065 : 68022 76079
0.00000065 : 68021 76080
0.00000065 : 68106 76081
0.00000065 : 68107 76082
0.00000065 : 14182 76083
0.00000065 : 68155 76084
0.00000065 : 68180 76085
0.00000065 : 68177 76086
0.00000065 : 13718 76087
0.00000065 : 68176 76088
0.00000065 : 13728 76089
0.00000065 : 68175 76090
0.00000065 : 68174 76091
0.00000065 : 13773 76092
0.00000065 : 68171 76093
0.00000065 : 68168 76094
0.00000065 : 68165 76095
0.00000065 : 13839 76096
0.00000065 : 68163 76097
0.00000065 : 68162 76098
0.00000065 : 68158 76099
0.00000065 : 13609 76100
0.00000065 : 13608 76101
0.00000065 : 13602 76102
0.00000065 : 13510 76103
0.00000065 : 68198 76104
0.00000065 : 13468 76105
0.00000065 : 13473 76106
0.00000065 : 13478 76107
0.00000065 : 68197 76108
0.00000065 : 68193 76109
0.00000065 : 68192 76110
0.00000065 : 68185 76111
0.00000065 : 68191 76112
0.00000065 : 68189 76113
0.00000065 : 68188 76114
0.00000065 : 13581 76115
0.00000065 : 68187 76116
0.00000065 : 13589 76117
0.00000065 : 68157 76118
0.00000065 : 68154 76119
0.00000065 : 68108 76120
0.00000065 : 68153 76121
0.00000065 : 68130 76122
0.00000065 : 68127 76123
0.00000065 : 14108 76124
0.00000065 : 14109 76125
0.00000065 : 68115 76126
0.00000065 : 68113 76127
0.00000065 : 68112 76128
0.00000065 : 14118 76129
0.00000065 : 68111 76130
0.00000065 : 14121 76131
0.00000065 : 14122 76132
0.00000065 : 14123 76133
0.00000065 : 14128 76134
0.00000065 : 68110 76135
0.00000065 : 68109 76136
0.00000065 : 14047 76137
0.00000065 : 68131 76138
0.00000065 : 68133 76139
0.00000065 : 68141 76140
0.00000065 : 68151 76141
0.00000065 : 68149 76142
0.00000065 : 68147 76143
0.00000065 : 68144 76144
0.00000065 : 68143 76145
0.00000065 : 68142 76146
0.00000065 : 13939 76147
0.00000065 : 14034 76148
0.00000065 : 68140 76149
0.00000065 : 68139 76150
0.00000065 : 68138 76151
0.00000065 : 68137 76152
0.00000065 : 68136 76153
0.00000065 : 68135 76154
0.00000065 : 69238 76155
0.00000065 : 69240 76156
0.00000065 : 69241 76157
0.00000065 : 70473 76158
0.00000065 : 70470 76159
0.00000065 : 70469 76160
0.00000065 : 70466 76161
0.00000065 : 70465 76162
0.00000065 : 70463 76163
0.00000065 : 70462 76164
0.00000065 : 70461 76165
0.00000065 : 70460 76166
0.00000065 : 70459 76167
0.00000065 : 70458 76168
0.00000065 : 4114 76169
0.00000065 : 4115 76170
0.00000065 : 70457 76171
0.00000065 : 70456 76172
0.00000065 : 70455 76173
0.00000065 : 70471 76174
0.00000065 : 70474 76175
0.00000065 : 70497 76176
0.00000065 : 70475 76177
0.00000065 : 70495 76178
0.00000065 : 70494 76179
0.00000065 : 70493 76180
0.00000065 : 70492 76181
0.00000065 : 70491 76182
0.00000065 : 70490 76183
0.00000065 : 70489 76184
0.00000065 : 70488 76185
0.00000065 : 70487 76186
0.00000065 : 70485 76187
0.00000065 : 70484 76188
0.00000065 : 70483 76189
0.00000065 : 70479 76190
0.00000065 : 70478 76191
0.00000065 : 70476 76192
0.00000065 : 70454 76193
0.00000065 : 70453 76194
0.00000065 : 70452 76195
0.00000065 : 70451 76196
0.00000065 : 70424 76197
0.00000065 : 70423 76198
0.00000065 : 70422 76199
0.00000065 : 70421 76200
0.00000065 : 70420 76201
0.00000065 : 70419 76202
0.00000065 : 70417 76203
0.00000065 : 70416 76204
0.00000065 : 70415 76205
0.00000065 : 70414 76206
0.00000065 : 70413 76207
0.00000065 : 70412 76208
0.00000065 : 70411 76209
0.00000065 : 70410 76210
0.00000065 : 70409 76211
0.00000065 : 70425 76212
0.00000065 : 70426 76213
0.00000065 : 70427 76214
0.00000065 : 70437 76215
0.00000065 : 70450 76216
0.00000065 : 70446 76217
0.00000065 : 70445 76218
0.00000065 : 70444 76219
0.00000065 : 70443 76220
0.00000065 : 70439 76221
0.00000065 : 70436 76222
0.00000065 : 70428 76223
0.00000065 : 70435 76224
0.00000065 : 70434 76225
0.00000065 : 70433 76226
0.00000065 : 70432 76227
0.00000065 : 70431 76228
0.00000065 : 70430 76229
0.00000065 : 70496 76230
0.00000065 : 70498 76231
0.00000065 : 70154 76232
0.00000065 : 70578 76233
0.00000065 : 70573 76234
0.00000065 : 70571 76235
0.00000065 : 70570 76236
0.00000065 : 70569 76237
0.00000065 : 70565 76238
0.00000065 : 70564 76239
0.00000065 : 70563 76240
0.00000065 : 70562 76241
0.00000065 : 70561 76242
0.00000065 : 70559 76243
0.00000065 : 70558 76244
0.00000065 : 70557 76245
0.00000065 : 70556 76246
0.00000065 : 70555 76247
0.00000065 : 70552 76248
0.00000065 : 70575 76249
0.00000065 : 70580 76250
0.00000065 : 70499 76251
0.00000065 : 70583 76252
0.00000065 : 70602 76253
0.00000065 : 70601 76254
0.00000065 : 70600 76255
0.00000065 : 70599 76256
0.00000065 : 70598 76257
0.00000065 : 70597 76258
0.00000065 : 70595 76259
0.00000065 : 70594 76260
0.00000065 : 70590 76261
0.00000065 : 70589 76262
0.00000065 : 70588 76263
0.00000065 : 70587 76264
0.00000065 : 70586 76265
0.00000065 : 70585 76266
0.00000065 : 70584 76267
0.00000065 : 70549 76268
0.00000065 : 70548 76269
0.00000065 : 70545 76270
0.00000065 : 70544 76271
0.00000065 : 70518 76272
0.00000065 : 70517 76273
0.00000065 : 70516 76274
0.00000065 : 70515 76275
0.00000065 : 70511 76276
0.00000065 : 70510 76277
0.00000065 : 70509 76278
0.00000065 : 70508 76279
0.00000065 : 70506 76280
0.00000065 : 70505 76281
0.00000065 : 70504 76282
0.00000065 : 3992 76283
0.00000065 : 70502 76284
0.00000065 : 70501 76285
0.00000065 : 70500 76286
0.00000065 : 70519 76287
0.00000065 : 70521 76288
0.00000065 : 70524 76289
0.00000065 : 70537 76290
0.00000065 : 70543 76291
0.00000065 : 70542 76292
0.00000065 : 70541 76293
0.00000065 : 70540 76294
0.00000065 : 70539 76295
0.00000065 : 70538 76296
0.00000065 : 70535 76297
0.00000065 : 70525 76298
0.00000065 : 70532 76299
0.00000065 : 70531 76300
0.00000065 : 70530 76301
0.00000065 : 70529 76302
0.00000065 : 70528 76303
0.00000065 : 70526 76304
0.00000065 : 70408 76305
0.00000065 : 70407 76306
0.00000065 : 70406 76307
0.00000065 : 70235 76308
0.00000065 : 70231 76309
0.00000065 : 70229 76310
0.00000065 : 70228 76311
0.00000065 : 70225 76312
0.00000065 : 70223 76313
0.00000065 : 70219 76314
0.00000065 : 70217 76315
0.00000065 : 70216 76316
0.00000065 : 70214 76317
0.00000065 : 70212 76318
0.00000065 : 70211 76319
0.00000065 : 70210 76320
0.00000065 : 70209 76321
0.00000065 : 70207 76322
0.00000065 : 70205 76323
0.00000065 : 70234 76324
0.00000065 : 70236 76325
0.00000065 : 70405 76326
0.00000065 : 70237 76327
0.00000065 : 70282 76328
0.00000065 : 70281 76329
0.00000065 : 70274 76330
0.00000065 : 70255 76331
0.00000065 : 70254 76332
0.00000065 : 70252 76333
0.00000065 : 70251 76334
0.00000065 : 70250 76335
0.00000065 : 70247 76336
0.00000065 : 70244 76337
0.00000065 : 70243 76338
0.00000065 : 70242 76339
0.00000065 : 70241 76340
0.00000065 : 70239 76341
0.00000065 : 70238 76342
0.00000065 : 70204 76343
0.00000065 : 70203 76344
0.00000065 : 70201 76345
0.00000065 : 70200 76346
0.00000065 : 70177 76347
0.00000065 : 70176 76348
0.00000065 : 70175 76349
0.00000065 : 70173 76350
0.00000065 : 70172 76351
0.00000065 : 70171 76352
0.00000065 : 70169 76353
0.00000065 : 70167 76354
0.00000065 : 70166 76355
0.00000065 : 70165 76356
0.00000065 : 70164 76357
0.00000065 : 70163 76358
0.00000065 : 70160 76359
0.00000065 : 70159 76360
0.00000065 : 70158 76361
0.00000065 : 70179 76362
0.00000065 : 70180 76363
0.00000065 : 70181 76364
0.00000065 : 70191 76365
0.00000065 : 70199 76366
0.00000065 : 70198 76367
0.00000065 : 70197 76368
0.00000065 : 70196 76369
0.00000065 : 70195 76370
0.00000065 : 70192 76371
0.00000065 : 70190 76372
0.00000065 : 70183 76373
0.00000065 : 70189 76374
0.00000065 : 70188 76375
0.00000065 : 70187 76376
0.00000065 : 70186 76377
0.00000065 : 70185 76378
0.00000065 : 70184 76379
0.00000065 : 70283 76380
0.00000065 : 70284 76381
0.00000065 : 70285 76382
0.00000065 : 70352 76383
0.00000065 : 70375 76384
0.00000065 : 70374 76385
0.00000065 : 70373 76386
0.00000065 : 70369 76387
0.00000065 : 70368 76388
0.00000065 : 70365 76389
0.00000065 : 70364 76390
0.00000065 : 70363 76391
0.00000065 : 70362 76392
0.00000065 : 70359 76393
0.00000065 : 70358 76394
0.00000065 : 70357 76395
0.00000065 : 70356 76396
0.00000065 : 70355 76397
0.00000065 : 70354 76398
0.00000065 : 70376 76399
0.00000065 : 70378 76400
0.00000065 : 70380 76401
0.00000065 : 70395 76402
0.00000065 : 70404 76403
0.00000065 : 70403 76404
0.00000065 : 70402 76405
0.00000065 : 70400 76406
0.00000065 : 70399 76407
0.00000065 : 4215 76408
0.00000065 : 70392 76409
0.00000065 : 70381 76410
0.00000065 : 70391 76411
0.00000065 : 70390 76412
0.00000065 : 70388 76413
0.00000065 : 70387 76414
0.00000065 : 70383 76415
0.00000065 : 70382 76416
0.00000065 : 70353 76417
0.00000065 : 70351 76418
0.00000065 : 70291 76419
0.00000065 : 70350 76420
0.00000065 : 70310 76421
0.00000065 : 70309 76422
0.00000065 : 70308 76423
0.00000065 : 70305 76424
0.00000065 : 70304 76425
0.00000065 : 70302 76426
0.00000065 : 70301 76427
0.00000065 : 70300 76428
0.00000065 : 70299 76429
0.00000065 : 70298 76430
0.00000065 : 70297 76431
0.00000065 : 70295 76432
0.00000065 : 70294 76433
0.00000065 : 70293 76434
0.00000065 : 70292 76435
0.00000065 : 70312 76436
0.00000065 : 70313 76437
0.00000065 : 70314 76438
0.00000065 : 70327 76439
0.00000065 : 70349 76440
0.00000065 : 70348 76441
0.00000065 : 70347 76442
0.00000065 : 70346 76443
